raw,processed
"Kali ke-2 saya transfer dari LinkAja ke Bank Mandiri dan PENDING!!! Suruh tunggu 1x24 jam dihari kerja sedangkan uang mau langsung dipakai. Buat yang belum mengalami kejadian seperti saya pasti akan mengalaminya, tinggal nunggu saja, BOM WAKTU!!!",kali transfer bank mandiri pending suruh tunggu jam dihari kerja uang langsung dipakai mengalami kejadian mengalaminya tinggal menunggu bom waktu
"Keren loh!!!! Sekarang beli pulsa di aplikasi mytelkomsel jadi gak perlu ribet harus isi pulsa dulu soalnya ada aplikasi link aja ini yang bisa di topup dan bisa dijadikan pengganti pulsa dan yang lebih penting lagi gak kena biaya admin kalau topup pulsa, kalo beli langsung dari mbanking soalnya kadang masih kena biaya admin, lumayan kan duaribulimaratus. Selain itu juga memudahkan untuk membayar tagihan juga loh temen-temen, misal mau bayar tagihan apapun, bayar asuransi jadi mudah loh, like it",keren loh beli pulsa mytelkomsel jadi perlu ribet isi pulsa soalnya link topup dijadikan pengganti pulsa penting kena biaya admin topup pulsa beli langsung mbanking soalnya kadang kena biaya admin lumayan duaribulimaratus memudahkan untuk membayar tagihan loh teman teman misal bayar tagihan apapun bayar asuransi jadi mudah loh like
"Aplikasi yang sangat bagus memudahkan pembayaran, Mau bayar tagihan, beli pulsa, kirim uang ke teman atau keluarga semuanya bisa dalam satu aplikasi LinkAja. Banyak promo menarik seperti cashback, diskon, potongan biaya administrasi ketika melakukan transaksi.",bagus memudahkan pembayaran bayar tagihan beli pulsa kirim uang teman keluarga satu promo menarik cashback diskon potongan biaya administrasi melakukan transaksi
"Aplikasi yang sangat bagus dan membantu dalam melakukan transaksi dan pembayaran seperti BPJS, Listrik, Beli Pulsa. Bisa juga untuk melakukan pembayaran Gojek, Bayar Grabfood, Taksi,Bis dan lainnya. Sangat praktis lebih cepat dan mudah ketimbang melakukan pembayaran langsung yang harus antri.",bagus membantu melakukan transaksi pembayaran bpjs listrik beli pulsa untuk melakukan pembayaran gojek bayar grabfood taksi bis praktis cepat mudah ketimbang melakukan pembayaran langsung antri
"Aplikasinya keren dan sangat aman, ada layanan syariahnya juga jadi lebih nyaman saat transaksi. Banyak promonya dan mudah untuk top up. Beli pulsapun mininal seribu, sangat diperlukan saat kita cuma butuh isi pulsa sedikit.",aplikasinya keren aman layanan syariahnya jadi nyaman transaksi promonya mudah untuk top up beli pulsapun mininal seribu diperlukan butuh isi pulsa
Aplikasi ini sangat membantu sekali dan pastinya bagus banget dongss.. Mempermudah pembayaran . terkendali semua dong pembayaranya!!😊😊 Suka banget deh pokok deh pokoknya. Beli pulsa data di mytelkomsel yuuuks. Intinya recommeded banget deh. Terimakasih LinkAja sudah banyak membantu.... 🥰🥰🥰,membantu pastinya bagus banget mempermudah pembayaran terkendali pembayaranya suka banget deh pokok deh pokoknya beli pulsa data mytelkomsel yuk intinya recommeded banget deh terimakasih membantu
"Aplikasi yang sangat bagus dan sangat membantu sekali di era digital seperti sekarang.Saya sekarang lebih gampang dan mudah bayar air,listrik dan tagihan2. Bahkan transfer antar Bank lebih mudah dan efisien.Yang paling berkesan buat aku sih dalam kegiatan sehari-hari seperti Bayar Gojek buat transportasi.Di masa pandemi ini saya juga sangat mudah berbelanja online menggunakan LinkAja,mau Bayar di Bukalapak,mau Bayar di Blibli,atau Bayar di Tokopedia.Proses lancar dan cepat,terima kasih LinkAja.",bagus membantu era digital gampang mudah bayar air listrik tagihan transfer bank mudah efisien berkesan kegiatan sehari bayar gojek transportasi masa pandemi mudah berbelanja onlen menggunakan bayar bukalapak bayar blibli bayar tokopedia proses lancar cepat terima
"Suka banget sama aplikasi ini, sangat membantu dan mempermudah saya dalam membayar token listrik serta terdapat juga fitur peminjaman dana yang membuat saya sangat senang. Aplikasi linkaja sangat good, download linkaja terimakasih linkaja🥰",suka banget membantu mempermudah membayar token listrik terdapat fitur peminjaman membuat senang good download terimakasih
"Saya baru saja ingin mendaftar karena tertarik dengan segala fitur yang ditawarkan, tetapi selalu mengalami kendala untuk verifikasi email. Diaplikasi dijelaskan untuk cek email karena sudah dikirim pas dicek di semua folder emailnya tidak ada. Sudah berhari-hari mencoba tapi tidak bisa. Tolong bantuannya.",mendaftar tertarik fitur ditawarkan mengalami kendala untuk verifikasi email diaplikasi dijelaskan untuk cek email dikirim pas dicek folder emailnya berhari mencoba bantuannya
"Tolong di perbaiki lagi, masa pencairan prakerja tgl 3 juni yang lain sudah cair di Link aja blom cair , tolong di perbaiki lagi biar tidak pindah e-wallet yang lain",perbaiki masa pencairan prakerja tanggal juni cair link cair perbaiki pindah wallet
"Bermanfaat bangat aplikasi link aja, mau transaksi jadi ke manapun jadi mudah, saya kalo mau beli pulsa , bayar listrik, jadi gampangg , dan aplikasinya simpel enteng di gunainnya , trimakasih sangat membantu sekali ini aplikasi link aja",bermanfaat banget link transaksi jadi manapun jadi mudah beli pulsa bayar listrik jadi gampangg aplikasinya simpel enteng gunainnya trimakasih membantu link
"Aplikasi andalan banget nih LinkAja! Bisa bayar tagihan seperti PDAM dan BPJS. Kendaraan seperti grab, gojek, KRL. Dan juga bisa untuk bayar di Tokopedia, dan ecommerce lainnya. Satu aplikasi untuk semua kebutuhan dan juga bisa lebih hemat karena ada promo menarik.",andalan banget bayar tagihan pdam bpjs kendaraan grab gojek krl untuk bayar tokopedia ecommerce satu untuk kebutuhan hemat promo menarik
"Aplikasi ini sangat bagus digunakan, karena dapat membantu saya untuk membayar tagihan-tagihan seperti jaminan kesehatan yaitu BPJS kesehatan jadi lebih muda. Tidak hanya itu dalam melakukan pembelian pulsa jadi cepat, simpel dan praktis...",bagus digunakan membantu untuk membayar tagihan tagihan jaminan kesehatan bpjs kesehatan jadi muda melakukan pembelian pulsa jadi cepat simpel praktis
"Aplikasi ini sangat bermanfaat, memudahkan saya untuk membayar apapun. Seperti membeli pulsa dan paket data di aplikasi MyTelkomsel, membayar bbm di MyPertamina, bayar listrik, dll. Membuat hidup lebih praktis. 👍👍👍",bermanfaat memudahkan untuk membayar apapun membeli pulsa paket data mytelkomsel membayar bbm mypertamina bayar listrik dan lain-lain membuat hidup praktis
"Wahhhhh akhirnya bisa nemu aplikasi iniiii! Sangat berguna banget buat aku isi pulsa data di mytekomsel, bisa buat mempermudah bayar tokopedia jugaaa. Pokoknya bikin gak ribet dehh. Cocok banget juga buat kaum rebahan pas kebahagiaan pulsa mager beli keluar hehehe. Pokoknya loveeeee banget sama aplikasi ini. Mempermudah hidup pokonya",nemu berguna banget isi pulsa data mytekomsel mempermudah bayar tokopedia pokoknya ribet deh cocok banget kaum rebahan pas kebahagiaan pulsa malas beli keluar hehehe pokoknya love banget mempermudah hidup pokoknya
"Sangat puas dengan aplikasi ini, karena mempermudah melakukan permbayaran/pembelian untuk sehari hari, dan juga bisa bayar gojek, makin nyaman dan mudah menggunakan Link Aja, yang pasti puas dan aman banget",puas mempermudah melakukan permbayaran pembelian untuk sehari bayar gojek nyaman mudah menggunakan link puas aman banget
"sangat membantu dalam transaksi online, contohnya saat belanja di Tokopedia kita bisa bayar pake link aja, dan selain itu aplikasi ini sangat mudah di gunakan dan pastinya aman, buruan download deh tunggu apalagi!!!",membantu transaksi onlen contohnya belanja tokopedia bayar pakai link mudah gunakan pastinya aman buruan download deh tunggu
Saya kasih bintang 3 dulu Buat top-up e-money Status pending terusss gimana nih?? Tapi kalau buat bayar yang lain lumayan dan juga ada fitur layanan syariah nya,bintang top up money status pending terus bayar lumayan fitur layanan syariah
"Linkaja aplikasi yang sangat membantu setiap kegiatan saya dimana meliputi bayar ditokopedia, ovo, dana dan gopay plus sekarang udah bisa bayar bbm di mypertamina apps , sangat simple dan praktis untuk saya yang semua serba ingin cepat.",membantu kegiatan dimana meliputi bayar ditokopedia gopay plus bayar bbm mypertamina apps simple praktis untuk serba cepat
"Wowwww, aplikasinya mudah digunakan. segala fitur dan akses yang di berikan juga memuaskan. Bayar gojek, grabfood, atau mau beli token listrik jadi instan banget. Aku rekomendasikan banget aplikasi ini buat kalian.",wow aplikasinya mudah digunakan fitur akses berikan memuaskan bayar gojek grabfood beli token listrik jadi instan banget rekomendasikan banget
Terimakasih atas aplikasi yang bagusssss ini. Aplikasi ini sangat memudahkan saya untuk bertransaksi. Saya sering beli pulsa data di mytelkomsel. Selain itu saya juga dipermudahkan untuk membayar tagihan marketplace. Intinya saya terbantu sekali dengan aplikasi ini. Terimakasih!,terimakasih atas bagus memudahkan untuk bertransaksi beli pulsa data mytelkomsel dipermudahkan untuk membayar tagihan marketplace intinya terbantu terimakasih
"Aplikasi pembayaran ini sangat bagus dan sangat berguna, dapat membantu saya ketika transaksi online, bisa membantu membeli pulsa tanpa ribet, atau memesan gojek, dan jg membayar ketika berbelanja onlie jadi gampang..",pembayaran bagus berguna membantu transaksi onlen membantu membeli pulsa ribet memesan gojek membayar berbelanja onlie jadi gampang
"Parah...diturunin bintangnya....soalnya transaksi saya pas lagi penting2nya malah pending.🤯🤯🤯saldo udah ke potong Rp.100.000. Uang saya jadinya terombang ambing, kesini kaga kesana juga kaga...parahhhhhhh.",parah diturunin bintangnya soalnya transaksi pas penting pending saldo potong rp uang jadinya terombang ambing kesini kesana parah
"Aplikasi ini membantu saya dalam sehari hari dan gampang banget cara makainya dengan aplikasi ini saya bisa bayar token listrik,bayar grabfood, bayar di bukalapak, ,bayar gojek dan lain lain, pokoknya recommended deh!",membantu sehari gampang banget cara makainya bayar token listrik bayar grabfood bayar bukalapak bayar gojek pokoknya recommended deh
"Aplikasi yang sangat simple, memudahkan kita untuk melakukan transaksi. Aplikasi ini sangat memudahkan kita untuk pembayaran pinjaman online, token listrik, bayar gojek, bayar grab food & bayar di Bukalapak. Benar-benar aplikasi yg sangat lengkap & ga bikin ribet buat bayar ini itu. Jadi cukup pakai Link Aja semua bisa terselesaikan",simple memudahkan untuk melakukan transaksi memudahkan untuk pembayaran pinjaman onlen token listrik bayar gojek bayar grab food bayar bukalapak benar benar lengkap ribet bayar jadi cukup pakai link terselesaikan
"Dari dulu sudah pake aplikasi ini sangat bermanfaat dan berguna , saran saja tambahin fitur sidik jari saat transaksi ( menggantikan pin )",pakai bermanfaat berguna saran tambahkan fitur sidik jari transaksi menggantikan pin
"Wah alhamdulillah amanah, aplikasi yang sangat membantu, bisa transfer ke sesama link atau rek bank, apalagi bisa beli token, bayar gojeg, bayar Bukalapak, dan banyak lagi makasih link aja emang bantu, bisa juga buat dompet digital makasih!!!",alhamdulillah amanah membantu transfer link rek bank beli token bayar gojeg bayar bukalapak terima kasih link bantu dompet digital terima kasih
"Aplikasi bersahabat untuk seluruh kalangan menengah,atas,dan kebawah aplikasi simple tentunya enak di gunakan untuk segala pembayaran agar kita gak ribet ribet membayar kesana kesini,bisa beli pulsa di my telkomsel,beli investasi,bayar tagihan listrik,beli reksadana,bayar ansuransi dll",bersahabat untuk kalangan menengah atas kebawah simple enak gunakan untuk pembayaran ribet ribet membayar kesana kesini beli pulsa my telkomsel beli investasi bayar tagihan listrik beli reksadana bayar ansuransi dan lain-lain
"Salam jauh dari kota Ternate Maluku Utara. Saya sangat berterimah kasih sekali kepada para pencipta aplikasi linkAja karena dengan adanya aplikasi ini sangat membantu saya dalam melakukan pembelanjaan dan pembayaran bukalapak/Go-Jek dengan mudah walaupun dalam kondisi kesibukan yang tinggi, serta mempermudah saya dalam mengontrol pengeluaran keuangan saya dalam sebulan, bahkan dapat menghindari keluarga saya dari kerumunan di tengah-tengah kondisi pandemi.",salam jauh kota ternate maluku utara berterimah pencipta membantu melakukan pembelanjaan pembayaran bukalapak go jek mudah kondisi kesibukan tinggi mempermudah mengontrol pengeluaran keuangan sebulan menghindari keluarga kerumunan tengah tengah kondisi pandemi
"Ok, saya rubah bintangnya. Terimaksih saldo sy sudah dikembalikan. Sebelumnya sempat terpotong, padahal transaksi tercatat gagal.",ok rubah bintangnya terima kasih saldo dikembalikan terpotong transaksi tercatat gagal
"Pencairan Prakerja melalu LinkAja di tahun 2021 sangat lelet... Yuk teman2 jangan pakai LinkAja pindah ke yang lain, pelayanan LinkAja sekarang tidak Memuaskan...",pencairan prakerja melalu tahun lambat yuk teman pakai pindah pelayanan memuaskan
"enggak usah ribet lagi mesti bawa dompet kemana2, enak banget ya sekarang mau bayar belanja di mana pun bisa pake @linkaja selain itu kebutuhan rutin bulanan seperti bayar tagihan beli pulsa masih banyak dan lain lainnya bisa karena pakai @linkaja 👌 ngirim barang penting dan harus pake yang instan, bayarnya juga pake yang instan #pakelinkaja 👍 Bosen makan makanan dirumah, ngidam McD langsung delivery aja dan bayarnya #pakelinkaja keren banget yahh jaman sekarang, Semua Transaksi cashless",perlu ribet mesti bawa dompet kemana enak banget bayar belanja pakai kebutuhan rutin bulanan bayar tagihan beli pulsa pakai mengirim barang penting pakai instan bayarnya pakai instan bosan makan makanan dirumah mengidam mcd langsung delivery bayarnya keren banget ya jaman transaksi cashle
"Sumpah!! Aplikasi ini berguna banget buat aku kenapa,karna disini banyak banget menu yang ngemudahin aku,contohnya aja beli token listrik, beli pulsa hape, dan aku kan orangnya suka ngegame ya, nah di aplikasi ini tuh ada paket gamesmax nya dan dapet voucher game juga ngebantu banget pokoknya aplikasi ini buat yang gak mau ribet dan pastinya banyak untungnya, wajib banget download pokoknya!!mudah buat beli data di mytelkomsel,beli investasi,beli tagihan,beli reksadana,beli asuransi",sumpah berguna banget banget menu ngemudahin contohnya beli token listrik beli pulsa hape orangnya suka ngegame paket gamesmax voucher permainan membantu banget pokoknya ribet pastinya untungnya wajib banget download pokoknya mudah beli data mytelkomsel beli investasi beli tagihan beli reksadana beli asuransi
"Sangat sangat bagus dan mudah dalam urusan bertransaksi !!! Bisa membayar BPJS kesehatan bayar Gojek , membeli pulsa d my Telkomsel bisa untuk bayar d tokopedia juga pokoknya sangat bagus 😍 .. sengat membantu saya bnget dalam 1 aplikasi semuanya beres 🙂",bagus mudah urusan bertransaksi membayar bpjs kesehatan bayar gojek membeli pulsa my telkomsel untuk bayar tokopedia pokoknya bagus sengat membantu banget beres
"Aplikasi link aja termasuk aplikasi dg tampilan UI / UX yg menarik, dan sangat membantu bagi kalian user baru karena aplikasi ini dapat mempermudah segala transaksi digital seperti top up dana, membayar gojek, membayar di e-commerce lainnya. Dg aplikasi link aja, kalian akan menemukan segala kemudahan cukup dg mendownload aplikasi ini sekarang juga!",link termasuk tampilan ui ux menarik membantu mempermudah transaksi digital top up membayar gojek membayar commerce link menemukan kemudahan cukup mendownload
